ラジオ
https://simul.drdi.st.nhk/live/3/joined/master.m3u8　「Radio,日本/NHK AM」
https://www.youtube.com/watch?v=PRka5vlESV0　「今井美樹 - PIECE OF MY WISH (1993)」
https://www.youtube.com/watch?v=rU6Ubb9sh5g　「横山輝一,Lovin' You (1993)」
https://www.youtube.com/watch?v=0aht1Nsc8Do　「工藤静香,慟哭 (1993)」
https://www.youtube.com/watch?v=bOKyL2Z8qFw　「井上陽水,Make-up Shadow (1993)」
https://www.youtube.com/watch?v=QwBOpqvzxcQ　「ORIGINAL LOVE,接吻-kiss- (1993)」
https://www.youtube.com/watch?v=CX7rhjW75OA　「矢沢永吉,アリよさらば (1994)」
https://www.youtube.com/watch?v=trYQOOEJAiM　「中山美穂,ただ泣きたくなるの (1994)」
https://www.youtube.com/watch?v=0dk2yZ_Xzio　「ZARD,この愛に泳ぎ疲れても (1994)」
https://www.youtube.com/watch?v=dEmR3CYBigo　「安全地帯,あの頃へ (1994)」
https://www.youtube.com/watch?v=6lKTQbrM9RI　「小沢健二 featuring スチャダラパー,今夜はブギー・バック (1994)」
https://www.youtube.com/watch?v=ILbFPpEDgPQ　「Ryuichi Sakamoto,Moving On (1994)」
https://www.youtube.com/watch?v=mAgY2PYuw_E　「華原朋美,I BELIEVE (1995)」
https://www.youtube.com/watch?v=LH3op7GECSk　「酒井法子,碧いうさぎ (1995)」
https://www.youtube.com/watch?v=xd8yYObr7L0　「L⇔R,KNOCKIN' ON YOUR DOOR (1995)」
https://www.youtube.com/watch?v=NPcyTyilmYY　「「Alanis Morissette - You Oughta Know (1995)」
https://www.youtube.com/watch?v=0P4A1K4lXDo　「「Michael Jackson, Janet Jackson - Scream (1995)」
https://www.youtube.com/watch?v=jHt7gN7aPMw　「華原朋美,keep yourself alive (1996)」
https://www.youtube.com/watch?v=dPCU1438IQs　「内田有紀,幸せになりたい (1996)」
https://www.youtube.com/watch?v=IZ5tFTgQL5Y　「ZERO,ゼロから歩き出そう (1996)」
https://www.youtube.com/watch?v=EO4tRtPBq30　「PUFFY,アジアの純真 (1996)」
https://www.youtube.com/watch?v=FnFYjUvW3Qg　「相川七瀬,夢見る少女じゃいられない (1996)」
https://www.youtube.com/watch?v=c3ZMVsGJyb8　「中谷美紀,MIND CIRCUS (1996)」
https://www.youtube.com/watch?v=YZ6wH-MqZvM　「久保田利伸 with NAOMI CAMPBELL,LA･LA･LA LOVE (1996)」
https://www.youtube.com/watch?v=auh-v9R64r0　「電気グルーヴ,Shangri-La (1997)」
https://www.youtube.com/watch?v=vSOLtBy-xas　「MOON CHILD,ESCAPE (1997)」
https://www.youtube.com/watch?v=seUx5pk84GM　「久宝留理子,涙の数だけ (1997)」
https://www.youtube.com/watch?v=2WUISHxKtQY　「河村隆一,I love you (1997)」
https://www.youtube.com/watch?v=0melyLHqP-s　「エレファントカシマシ,今宵の月のように (1997)」
https://www.youtube.com/watch?v=BqFftJDXii0　「山崎まさよし,One more time,One more chance (1997)」
https://www.youtube.com/watch?v=Un4DxLaADvw　「川本真琴,1/2 (1997)」
https://www.youtube.com/watch?v=e2h1RoIoFQ8　「川本真琴,愛の才能 (1997)」
https://www.youtube.com/watch?v=pG0bviOCSH0　「広末涼子,MajiでKoiする5秒前 (1997)」
https://www.youtube.com/watch?v=bSjEa8Sekp0　「中谷美紀,砂の果実 (1997)」
https://www.youtube.com/watch?v=xdnDrHWmiic　「SPEED,White Love (1998)」
https://www.youtube.com/watch?v=XsV8SElEHkg　「the brilliant green,冷たい花 (1998)」
https://www.youtube.com/watch?v=4M3gLs8JgU4　「鈴木修,GRAND SWORD (1998)」
https://www.youtube.com/watch?v=RoPK4BrrgHk　「竹内まりや,カムフラージュ (1998)」
https://www.youtube.com/watch?v=DeHc-02eK2s　「サザンオールスターズ,LOVE AFFAIR～秘密のデート～ (1998)」
https://www.youtube.com/watch?v=eRy6-WrncXg　「槇原敬之,Hungry Spider (1999)」
https://www.youtube.com/watch?v=7lrJRV8S5-s　「浜崎あゆみ,TO BE (1999)」
https://www.youtube.com/watch?v=xCMBxt-AcXI　「浜崎あゆみ,Trauma (1999)」
https://www.youtube.com/watch?v=bzlF5Di3ZOQ　「the brilliant green,そのスピードで (1999)」
https://www.youtube.com/watch?v=-9DxpPiE458　「宇多田ヒカル,Automatic (1999)」
https://www.youtube.com/watch?v=1I_Oi36QhbU　「郷ひろみ,GOLDFINGER'99 (1999)」
https://www.youtube.com/watch?v=lU9vXLWc_0w　「倉木麻衣,Stay by my side (2000)」
https://www.youtube.com/watch?v=WPUTw4h461E　「蓮井朱夏,zoo-愛をください (2000)」
https://www.youtube.com/watch?v=w05Q_aZKkFw　「キリンジ,エイリアンズ (2000)」
https://www.youtube.com/watch?v=ELpYdMFRHkc　「GORO,愛がメラメラ-SMOOTH- (2000)」
https://www.youtube.com/watch?v=ldKyqwnBlZA　「Fayray - I'll save you (2001)」
https://www.youtube.com/watch?v=SRQbQ_nd4fc　「宇多田ヒカル,Can You Keep A Secret? (2001)」
https://www.youtube.com/watch?v=DzLhJkY8p6I　「MISIA,眠れぬ夜は君のせい (2002)」
https://www.youtube.com/watch?v=j7CDb610Bg0　「BUMP OF CHICKE,天体観測 (2002)」
https://www.youtube.com/watch?v=GuGtacqdR2k　「中島美嘉,CRESCENT MOON (2002)」
https://www.youtube.com/watch?v=-mHUvj9oQNs　「小田和正,キラキラ (2002)」
https://www.youtube.com/watch?v=AJrP82OXs8c　「平原綾香,BLESSING 祝福 (2004)」
https://www.youtube.com/watch?v=Rhy7mmAWlsI　「平井堅,瞳をとじて (2004)」
https://www.youtube.com/watch?v=DJJ7kXF8t6c　「中島美嘉,GLAMOROUS SKY (2005)」
https://www.youtube.com/watch?v=c7JCzqoECQw　「沢尻エリカ,FREE (2007)」
https://www.youtube.com/watch?v=7FfVqhJCVoQ　「鈴木亜美,それもきっとしあわせ (2007)」
https://www.youtube.com/watch?v=bESGLojNYSo　「「Lady Gaga - Poker Face (2008)」
https://www.youtube.com/watch?v=LqHxhfzyFxQ　「南波志帆,プールの青は嘘の青 (2009)」
https://www.youtube.com/watch?v=ubKKIRYBiAQ　「AKB48(TeamA),目撃者 (2010)」
https://www.youtube.com/watch?v=7Qx-FLCGZr4　「柴田淳,東京 (2012)」
https://www.youtube.com/watch?v=Y0oncccHpLM　「TM NETWORK,I am (2012)」
https://www.youtube.com/watch?v=XjuHFHxwvGI　「NMB48,ナギイチ (2012)」
https://www.youtube.com/watch?v=pbe9JhR3cY8　「乃木坂46,君の名は希望 (2013)」
https://www.youtube.com/watch?v=z2TNnnQbGJs　「サカナクション,ミュージック (2013)」
https://www.youtube.com/watch?v=nfWlot6h_JM　「「Taylor Swift - Shake It Off (2014)」
https://www.youtube.com/watch?v=Ae6gQmhaMn4　「ゲスの極み乙女,私以外私じゃないの (2015)」
https://www.youtube.com/watch?v=qwlInThKTJI　「AK-69,Forever Young feat. UVERworld (2016)」
https://www.youtube.com/watch?v=DeGkiItB9d8　「欅坂46,サイレントマジョリティー (2016)」
https://www.youtube.com/watch?v=n6OqLXvri3M　「Ryuichi Sakamoto,solari (2017)」
https://www.youtube.com/watch?v=JGwWNGJdvx8　「Ed Sheeran,Shape of You (2017)」
https://www.youtube.com/watch?v=k2qgadSvNyU　「Dua Lipa,New Rules (2017)」
https://www.youtube.com/watch?v=tvTRZJ-4EyI　「Kendrick Lamar,HUMBLE. (2017)」
https://www.youtube.com/watch?v=fhFwN1sFrBw　「DA PUMP,U.S.A. (2018)」
https://www.youtube.com/watch?v=tm6x0q2INSs　「「Benny Sings - Not Enough (2018)」
https://www.youtube.com/watch?v=sgHpHH4gJFc　「「非ゼロ和ゲーム (2018)」
https://www.youtube.com/watch?v=4Yr8GLWM1co　「「"あの娘は誰？"とか言わせたい (2018)」
https://www.youtube.com/watch?v=0xSiBpUdW4E　「あいみょん,マリーゴールド (2019)」
https://www.youtube.com/watch?v=TQ8WlA2GXbk　「Official髭男dism,Pretender (2019)」
https://www.youtube.com/watch?v=Qp3b-RXtz4w　「Ado,うっせぇわ (2019)」
https://www.youtube.com/watch?v=by4SYYWlhEs　「YOASOBI,夜に駆ける (2019)」
https://www.youtube.com/watch?v=uIHsAqZr93Q　「佐伯栄一,Theme of RIZIN (2019)」
https://www.youtube.com/watch?v=ony539T074w　「King Gnu,白日 (2019)」
https://www.youtube.com/watch?v=DyDfgMOUjCI　「Billie Eilish,bad guy (2019)」
https://www.youtube.com/watch?v=xB5SImW6mGA　「KIRINJI,Almond Eyes feat. 鎮座DOPENESS (2019)」
https://www.youtube.com/watch?v=jNoy4v0YgzU　「The Japanese House - You Seemed So Happy (2019)」
https://www.youtube.com/watch?v=dawrQnvwMTY　「藤井風,死ぬのがいいわ (2020)」
https://www.youtube.com/watch?v=oygrmJFKYZY　「Dua Lipa,Don't Start Now (2020)」
https://www.youtube.com/watch?v=TUVcZfQe-Kw　「Dua Lipa,Levitating Featuring DaBaby (2020)」
https://www.youtube.com/watch?v=RsW66teC0BQ　「Doja Cat,Boss Bitch (2020)」
https://www.youtube.com/watch?v=3aTpjiBT3p8　「20Syl,Quem Manda No Mic (2020)」
https://www.youtube.com/watch?v=YHz0KYb7wV8　「Jessie Ware,Mirage (Don’t Stop) (2020)」
https://www.youtube.com/watch?v=ZmDBbnmKpqQ　「Olivia Rodrigo,drivers license (2021)」
https://www.youtube.com/watch?v=3PkaUomDPX4　「KIRINJI,爆ぜる心臓 feat. Awich (2021)」
https://www.youtube.com/watch?v=Rbgw_rduQpM　「Rosa Walton,I Really Want to Stay at Your House (2022)」
https://www.youtube.com/watch?v=ekauErew4Bs　「Rina Sawayama,This Hell (2022)」
https://www.youtube.com/watch?v=hCkTyEsCNL4　「Charlotte Adigéry - High Lights (2022)」
https://www.youtube.com/watch?v=woKq2sD8xho　「MISAMO,Do not touch (2023)」
https://www.youtube.com/watch?v=7HgJIAUtICU　「Vaundy,踊り子 (2023)」
https://www.youtube.com/watch?v=ZRtdQ81jPUQ　「YOASOBI,アイドル (2023)」
https://www.youtube.com/watch?v=RlPNh_PBZb4　「Olivia Rodrigo,vampire (2023)」
https://www.youtube.com/watch?v=Zhx1n6uvgUE　「米津玄師,M八七 (2024)」
https://www.youtube.com/watch?v=jz8O2t2r8Gs　「King Gnu,ねっこ (2024)」
https://www.youtube.com/watch?v=SCNlEuz9-eg　「ちゃんみな,NG (2024)」
https://www.youtube.com/watch?v=jc_HrMJZznI　「ILLIT,Almond Chocolate (2025)」
https://www.youtube.com/watch?v=ko70cExuzZM　「Taylor Swift,The Fate of Ophelia (2025)」
https://www.youtube.com/watch?v=dLOHZ5maOto　「「STFU feat. Sophie Powers),Pixl Girl (2025)」
